ID_Vente,ID_Client,ID_Produit,Date,ID_Canal,Quantite,Montant_TTC
36459,1214,212,2024-11-02,3,1,2338.03
36462,3656,180,2024-02-14,2,1,485.86
36464,760,161,2023-12-14,1,2,2656.2
36466,4778,252,2023-11-27,3,2,3748.54
36467,4871,290,2023-12-14,1,1,1923.12
36469,4021,113,2023-04-18,2,2,6249.55
36474,1059,49,2024-11-12,1,4,5284.85
36475,2169,245,2024-11-01,3,4,1806.77
36477,4286,45,2024-04-01,1,4,4846.85
36478,3663,64,2024-03-25,1,2,3154.9
36480,4147,143,2024-11-16,2,4,12149.38
36481,1277,284,2024-05-02,3,4,31948.18
36484,635,85,2023-08-03,2,3,15674.04
36487,2188,64,2024-11-08,1,2,3154.9
36488,2280,25,2024-01-04,2,2,1156.97
36493,72,115,2023-11-01,2,3,4005.07
36495,4321,169,2024-10-21,1,2,5096.86
36496,2948,151,2024-11-12,2,3,490.46
36503,280,170,2024-05-25,1,4,8617.1
36505,4428,218,2024-01-02,2,3,647.06
36508,2467,71,2023-08-30,3,3,866.74
36512,2373,254,2023-10-03,3,2,10681.13
36513,3092,191,2024-01-13,2,1,3196.6
36515,3119,255,2024-02-21,3,4,11267.71
36516,3656,166,2024-02-12,2,1,350.3
36517,3585,174,2023-01-20,1,4,11486.45
36519,1663,195,2024-12-26,2,3,421.96
36520,3684,5,2023-09-22,2,3,983.41
36521,597,195,2024-06-21,2,1,140.65
36525,1977,137,2024-11-01,2,1,224.18
36526,4220,196,2023-04-07,2,4,3832.56
36528,2002,239,2023-05-27,3,2,10257.94
36529,4779,203,2024-09-30,3,3,3067.38
36531,1155,247,2024-11-15,2,1,790.22
36532,4940,182,2024-08-09,1,4,568.99
36533,878,283,2023-04-09,2,3,646.85
36534,4292,208,2023-03-11,1,4,604.75
36538,810,106,2024-10-12,1,2,4001.74
36539,4949,297,2023-07-04,2,4,1354.42
36541,1764,35,2024-09-05,1,4,11578.99
36545,956,85,2024-11-05,3,3,15674.04
36549,2123,115,2023-05-09,3,2,2670.05
36552,401,75,2024-02-02,1,4,15639.79
36553,2294,267,2024-11-17,1,1,169.44
36555,1138,41,2023-07-19,1,4,1573.82
36556,4246,201,2024-06-14,2,4,12584.98
36557,1910,296,2024-08-22,3,3,2743.56
36559,4999,245,2023-11-29,3,3,1355.08
36561,4229,142,2023-12-17,2,1,7718.41
36564,320,70,2023-06-27,3,3,18384.37
36570,3715,185,2023-11-07,3,3,763.06
36571,2986,183,2023-09-25,1,2,16858.37
36573,891,155,2024-11-28,3,2,10661.18
36574,3870,61,2023-11-30,1,2,599.11
36580,35,242,2024-09-14,2,1,463.03
36582,862,96,2024-06-16,1,3,2445.91
36585,1145,169,2023-04-09,3,1,2548.43
36588,4012,288,2024-11-03,3,2,825.07
36590,419,120,2023-01-26,3,2,9605.26
36592,2080,29,2024-05-05,1,1,7109.69
36593,1964,170,2023-09-20,1,2,4308.55
36594,3959,259,2023-08-11,2,3,3329.86
36595,3170,192,2023-12-06,3,2,681.89
36596,4613,117,2024-11-21,2,2,8296.18
36598,2895,234,2024-09-30,1,3,10844.89
36599,1880,213,2024-01-16,1,2,10033.08
36600,387,265,2023-01-30,1,3,16786.08
36601,926,285,2023-02-07,3,3,2926.94
36603,4204,54,2023-02-24,1,3,25469.68
36604,129,45,2024-09-06,1,1,1211.71
36608,1168,27,2023-07-06,2,1,802.04
36609,926,237,2023-10-31,3,1,2269.01
36611,2567,15,2023-03-01,2,2,2529.72
36614,2111,199,2023-07-01,2,2,476.57
36617,4432,151,2024-11-08,2,4,653.95
36619,521,226,2023-04-25,2,4,1760.35
36621,173,284,2024-06-20,3,1,7987.04
36623,3513,275,2023-12-18,3,2,7109.66
36624,2490,126,2023-01-18,2,1,265.85
36627,3717,81,2023-11-16,1,1,3289.63
36630,3739,14,2024-04-30,2,1,7629.13
36632,2985,87,2024-04-03,2,3,2478.85
36633,4528,93,2024-11-10,3,2,494.81
36634,3875,247,2023-07-06,2,1,790.22
36640,405,243,2023-12-20,2,4,897.5
36645,2336,26,2023-04-06,1,4,1847.33
36646,1938,233,2023-09-20,3,1,7442.06
36647,3599,285,2024-05-22,3,3,2926.94
36648,4214,185,2023-03-06,2,3,763.06
36650,2494,278,2024-06-08,2,3,627.77
36654,2742,64,2024-07-16,1,1,1577.45
36655,306,6,2023-11-19,3,3,1374.48
36657,2998,158,2024-10-13,2,3,2999.95
36658,3689,83,2024-11-07,3,4,4337.04
36659,1335,78,2023-04-20,2,1,765.52
36660,1265,136,2024-11-14,3,1,992.1
36661,1114,183,2023-11-19,3,1,8429.18
36662,466,173,2024-01-31,2,1,210.53
36663,2988,190,2024-05-25,2,2,8917.39
36665,4949,288,2024-01-25,2,4,1650.14
36667,2925,101,2023-04-19,2,4,648.14
36669,3478,101,2024-05-16,1,2,324.07
36672,4150,78,2024-09-04,2,2,1531.03
36673,984,134,2023-04-08,2,1,1373.14
36679,966,193,2024-11-30,1,4,1741.73
36682,2784,164,2024-05-11,1,4,3896.74
36683,4608,124,2024-06-22,3,3,2816.46
36685,721,234,2023-03-09,3,4,14459.86
36686,1632,260,2024-11-27,2,2,19012.25
36687,4777,112,2023-05-13,2,3,2347.31
36688,3084,283,2023-07-01,3,4,862.46
36689,2060,291,2023-11-22,3,3,486.94
36694,1404,132,2023-03-25,1,4,3194.06
36695,2618,218,2023-05-28,3,2,431.38
36697,4224,181,2024-10-02,1,2,7663.51
36698,3167,24,2023-08-02,2,1,3747.49
36702,886,173,2024-04-05,3,3,631.58
36705,2623,298,2024-05-02,2,1,352.93
36707,3144,77,2023-01-12,1,1,2587.6
36708,1441,271,2023-06-24,3,4,11304.91
36711,249,257,2023-05-05,1,1,4888.43
36713,2005,193,2023-07-28,2,1,435.43
36714,2993,13,2024-04-06,2,3,1503.58
36715,4915,233,2023-12-22,2,3,22326.19
36719,1758,70,2023-10-02,3,4,24512.5
36720,1005,139,2023-11-21,1,3,981.68
36721,3035,57,2024-03-23,1,1,421.03
36722,3735,107,2023-02-23,2,2,2472.34
36725,2229,161,2024-03-27,1,1,1328.1
36729,3079,199,2024-09-11,2,2,476.57
36730,3630,281,2024-07-15,2,1,576.19
36732,4292,57,2024-05-01,3,4,1684.13
36736,1057,142,2023-12-03,3,2,15436.82
36737,4433,2,2024-04-06,3,4,6380.59
36738,4683,250,2023-07-28,2,2,920.57
36739,1405,97,2023-08-27,1,4,12046.51
36740,4649,120,2023-04-02,2,2,9605.26
36741,3864,25,2023-09-01,3,4,2313.94
36742,1032,179,2024-05-06,1,2,2068.15
36745,4117,109,2023-03-13,3,2,5018.78
36747,2338,267,2023-02-03,1,1,169.44
36752,4111,88,2023-01-12,1,3,24059.63
36753,1802,164,2024-12-10,2,4,3896.74
36759,2369,100,2024-04-02,3,3,8186.83
36762,4467,225,2024-04-09,3,3,1061.1
36768,2250,158,2023-05-10,3,4,3999.94
36770,3040,147,2023-07-13,2,4,1485.12
36771,2663,172,2024-12-21,1,4,461.81
36772,3374,248,2023-10-30,1,2,1726.08
36776,547,156,2024-09-14,3,4,4831.54
36777,2730,46,2024-11-22,3,4,432.53
36778,4212,86,2024-01-11,1,3,2003.98
36779,1353,56,2023-02-25,1,4,2190.1
36784,1778,223,2024-08-29,1,2,611.64
36790,1063,214,2023-02-11,1,1,496.46
36794,47,97,2024-10-30,3,1,3011.63
36795,1387,98,2024-06-08,2,3,8401.79
36796,3621,3,2023-05-25,1,4,1450.94
36797,2670,2,2024-08-19,1,3,4785.44
36800,1896,269,2024-06-11,2,4,4858.03
36803,1895,230,2023-12-29,2,1,1355.03
36804,348,124,2024-11-18,2,2,1877.64
36809,1507,85,2023-05-27,2,2,10449.36
36810,1406,79,2024-07-26,1,2,3668.54
36811,400,76,2024-12-29,1,2,14700.19
36815,505,16,2023-05-12,1,1,1118.64
36818,355,10,2023-01-01,3,1,415.51
36820,2976,160,2023-08-31,2,1,557.18
36822,3536,75,2024-11-13,1,1,3909.95
36825,4609,171,2023-12-15,3,3,14919.59
36826,2858,236,2024-05-29,1,2,2807.71
36828,853,74,2024-10-24,3,1,273.31
36829,725,59,2023-09-06,3,4,2229.5
36830,3601,69,2024-08-08,2,1,997.36
36831,1090,15,2024-06-19,2,1,1264.86
36833,2783,209,2023-10-15,1,2,1067.64
36837,2730,264,2024-09-02,2,3,10093.75
36838,1932,128,2023-09-13,2,1,2408.09
36839,1746,108,2024-05-03,2,4,448.94
36841,3907,17,2024-12-17,2,2,889.51
36842,1710,200,2023-04-03,1,1,7820.05
36844,1336,90,2024-05-22,1,4,4369.1
36845,3967,299,2024-11-29,1,1,1407.5
36849,3592,72,2024-12-06,1,3,9777.49
36852,2203,157,2024-08-17,2,3,5607.0
36853,331,102,2023-10-13,2,2,3243.55
36855,1276,222,2024-02-09,3,1,7070.16
36856,1412,73,2024-11-20,1,2,3070.75
36857,2055,163,2024-09-08,1,2,4122.12
36859,556,23,2024-08-03,2,2,6985.7
36860,3336,256,2023-12-01,2,3,913.21
36863,1759,78,2024-12-01,2,4,3062.06
36865,1175,195,2024-05-04,2,4,562.61
36870,3131,146,2024-03-20,3,4,32555.47
36873,1626,85,2023-09-27,3,1,5224.68
36876,4033,60,2024-10-12,2,1,314.88
36877,4417,148,2023-04-01,1,4,667.58
36879,2189,233,2024-09-12,1,2,14884.13
36881,139,35,2023-01-26,1,1,2894.75
36882,2633,68,2023-11-06,1,4,4276.32
36883,1042,157,2024-07-20,3,1,1869.0
36885,2041,85,2023-02-20,2,4,20898.72
36886,3825,70,2023-07-18,2,3,18384.37
36889,132,214,2024-05-15,1,3,1489.39
36890,3568,154,2023-02-06,1,3,927.61
36894,1861,118,2023-09-14,3,1,421.45
36895,2388,172,2024-03-12,1,3,346.36
36898,1112,273,2023-12-25,2,3,2487.2
36904,2429,106,2023-10-09,3,2,4001.74
36907,3148,199,2024-07-04,3,1,238.28
36911,924,67,2023-09-07,1,1,309.23
36913,3992,102,2023-04-30,1,3,4865.33
36914,2764,92,2024-11-11,2,4,10130.88
36921,3718,198,2024-05-05,3,2,18293.45
36923,3540,173,2023-01-19,1,1,210.53
36928,365,14,2024-07-26,2,3,22887.4
36929,3787,266,2024-11-06,2,2,2177.11
36930,1151,33,2024-03-23,3,2,797.14
36931,4048,212,2023-12-09,1,2,4676.06
36935,430,108,2023-11-09,3,2,224.47
36937,3340,141,2024-11-15,3,3,1763.75
36938,2966,294,2023-02-13,3,2,1304.5
36940,2107,210,2023-04-22,2,1,3280.87
36941,2577,202,2024-05-09,2,3,1305.25
36943,2082,87,2024-05-28,3,1,826.28
36947,2372,249,2023-07-24,1,2,7933.49
36949,2607,24,2024-03-06,3,2,7494.98
36952,2808,110,2024-08-25,2,1,419.24
36957,3144,9,2024-07-15,2,2,206.3
36958,1678,247,2024-01-10,3,1,790.22
36960,2589,119,2023-07-27,3,1,1419.55
36961,2591,185,2023-11-16,2,4,1017.41
36962,3228,260,2023-12-25,3,3,28518.37
36964,1623,262,2024-09-21,1,1,3436.44
36966,1571,50,2024-09-27,2,3,1660.18
36969,1762,126,2023-03-25,2,4,1063.39
36971,3483,120,2024-07-18,3,3,14407.88
36972,1795,181,2023-04-04,1,3,11495.27
36978,1914,105,2024-04-22,2,1,476.44
36980,315,270,2024-02-20,3,1,314.6
36982,3910,151,2023-11-27,2,1,163.49
36984,4556,182,2023-02-22,1,4,568.99
36988,2182,125,2024-01-23,1,1,3652.31
36989,1915,139,2024-10-08,1,4,1308.91
36994,4409,174,2024-05-19,2,4,11486.45
36995,3500,220,2024-02-24,3,2,12711.89
36997,389,75,2024-05-14,1,1,3909.95
36999,3740,147,2023-11-04,3,4,1485.12
37000,3182,65,2023-05-23,3,3,1204.99
37004,3840,132,2023-06-25,1,1,798.52
37006,642,58,2023-05-12,2,4,24591.98
37007,1063,256,2024-04-03,2,1,304.4
37009,4371,224,2023-11-27,3,4,7564.56
37010,2119,118,2023-03-08,3,2,842.9
37011,4148,287,2023-01-26,3,3,1914.16
37018,2535,79,2023-09-30,1,4,7337.09
37021,4431,290,2024-03-25,2,3,5769.36
37028,1449,182,2023-10-27,3,3,426.74
37030,3942,57,2024-11-16,3,3,1263.1
37031,4684,179,2024-10-12,1,2,2068.15
37032,1470,112,2023-12-30,2,1,782.44
37033,4172,292,2023-08-22,1,2,3172.49
37035,2040,4,2024-12-07,1,1,3078.12
37040,738,160,2023-12-02,3,1,557.18
37046,4544,111,2024-04-19,3,1,9140.35
37050,4151,185,2023-09-27,2,4,1017.41
37054,413,248,2024-05-08,3,3,2589.12
37055,36,277,2024-07-08,2,3,19938.28
37057,964,274,2024-08-08,1,2,16648.68
37060,1133,4,2024-08-17,1,4,12312.48
37062,3643,90,2024-11-09,3,1,1092.28
37064,1371,106,2024-11-17,1,4,8003.47
37066,3466,290,2024-12-09,3,3,5769.36
37067,4827,150,2023-11-24,3,3,24011.75
37068,4722,224,2023-07-04,2,2,3782.28
37073,3041,215,2023-12-11,3,3,238.5
37074,4663,249,2024-04-05,1,1,3966.74
37077,1841,188,2024-05-25,1,4,720.0
37078,4170,15,2024-11-14,1,4,5059.44
37079,2604,30,2024-12-14,1,4,25735.44
37080,3162,95,2023-11-12,3,1,582.59
37082,2785,69,2023-02-01,1,3,2992.07
37085,2643,298,2023-12-08,3,3,1058.8
37086,4638,222,2023-05-10,1,2,14140.32
37089,2953,19,2023-02-16,2,3,4315.07
37091,2327,230,2023-10-05,1,1,1355.03
37093,3864,218,2024-10-17,1,1,215.69
37095,61,162,2024-11-30,1,2,789.38
37096,4498,206,2023-10-08,1,3,13529.16
37100,101,203,2023-04-14,2,2,2044.92
37102,768,72,2024-12-04,1,2,6518.33
37112,284,240,2024-06-05,2,1,3372.14
37115,4010,67,2024-05-03,2,4,1236.91
37124,932,116,2023-07-17,3,4,30526.75
37125,2031,139,2024-07-03,2,3,981.68
37126,1582,253,2024-07-21,1,2,8626.66
37129,3241,280,2023-09-22,2,4,600.77
37131,1222,242,2023-02-14,3,4,1852.13
37132,376,172,2024-11-02,2,3,346.36
37134,3433,150,2024-09-06,1,1,8003.92
37135,2869,157,2023-11-16,1,4,7476.0
37136,3108,190,2024-06-16,3,1,4458.7
37137,253,215,2024-08-06,2,2,159.0
37139,4051,101,2024-09-15,3,1,162.04
37141,1580,238,2024-11-20,3,2,3094.97
37142,4188,155,2024-03-25,1,2,10661.18
37147,561,266,2024-05-27,2,1,1088.56
37150,3353,92,2024-11-04,1,2,5065.44
37154,557,224,2024-06-12,1,1,1891.14
37161,1584,207,2023-11-06,1,3,542.45
37162,4349,255,2024-01-12,2,1,2816.93
37164,1949,84,2024-04-29,3,4,1681.15
37166,2938,195,2023-04-09,3,2,281.3
37167,1226,103,2023-05-08,1,2,5665.01
37170,2564,34,2024-07-11,2,3,6662.59
37171,2439,36,2023-11-05,2,2,781.97
37173,401,273,2023-04-23,2,3,2487.2
37174,344,28,2023-09-06,2,3,15113.74
37175,4824,189,2024-10-31,1,1,1330.64
37178,4990,188,2023-11-06,1,4,720.0
37183,370,32,2023-11-19,2,3,2396.02
37186,1335,132,2024-07-22,3,1,798.52
37187,1657,283,2023-05-31,2,2,431.23
37188,4362,150,2024-12-30,2,4,32015.66
37189,241,26,2023-11-01,3,3,1385.5
37190,2146,285,2023-12-01,2,4,3902.59
37193,3804,206,2023-11-25,3,4,18038.88
37197,4897,191,2023-11-12,3,4,12786.38
37198,1247,265,2023-04-22,2,2,11190.72
37200,4028,113,2023-04-19,3,3,9374.33
37201,1301,10,2023-06-20,3,2,831.02
37202,1700,129,2023-12-25,1,4,11319.5
37203,2847,174,2023-03-06,1,3,8614.84
37205,4680,49,2023-01-12,2,4,5284.85
37209,718,113,2024-09-28,3,4,12499.1
37211,4182,17,2023-11-27,1,3,1334.27
37213,3716,169,2023-04-26,3,4,10193.71
37215,3366,44,2023-04-23,2,2,6498.65
37216,2486,75,2023-04-13,1,1,3909.95
37220,4087,95,2024-12-02,2,4,2330.35
37226,2552,293,2023-11-25,3,1,1235.58
37229,4639,18,2023-11-27,1,2,1097.76
37230,2000,150,2024-03-04,1,2,16007.83
37233,3936,80,2024-10-11,3,1,557.18
37235,4975,87,2023-06-02,1,2,1652.57
37237,1262,152,2024-06-20,2,1,3332.83
37240,606,278,2023-05-18,2,2,418.51
37241,4121,208,2023-03-08,2,1,151.19
37242,708,194,2023-04-09,1,2,7521.43
37243,358,134,2023-06-14,1,1,1373.14
37244,4961,290,2023-04-18,1,1,1923.12
37247,3795,149,2023-11-09,2,1,2615.57
37248,595,224,2024-02-11,3,2,3782.28
37255,4903,196,2024-03-08,3,3,2874.42
37257,1785,271,2024-02-02,1,4,11304.91
37258,3945,110,2024-10-04,1,2,838.49
37259,4046,267,2023-06-13,3,3,508.32
37260,3706,164,2024-12-08,1,2,1948.37
37261,3236,239,2023-04-09,3,4,20515.87
37263,2912,169,2024-01-01,2,4,10193.71
37265,4090,44,2023-09-09,1,1,3249.32
37271,3761,256,2023-07-28,2,1,304.4
37272,4841,125,2023-08-09,2,3,10956.92
37274,2611,217,2024-11-26,2,2,4769.26
37277,757,238,2023-12-04,2,3,4642.45
37279,3420,110,2023-06-07,3,3,1257.73
37281,728,135,2024-11-03,1,2,4710.53
37282,2183,257,2024-09-30,1,4,19553.71
37283,4815,139,2024-08-07,3,2,654.46
37284,1845,119,2024-08-26,3,3,4258.66
37286,3731,153,2023-10-07,1,4,1138.32
37288,1798,63,2024-11-29,1,3,973.08
37292,1413,282,2023-10-12,3,2,6755.98
37294,1031,177,2023-10-06,2,2,797.02
37295,1006,283,2024-10-24,1,3,646.85
37299,4305,102,2023-11-14,2,4,6487.1
37302,4071,16,2023-04-24,2,4,4474.56
37307,1797,243,2024-11-29,1,1,224.38
37309,4766,194,2024-12-21,3,3,11282.15
37311,1212,19,2024-01-23,2,2,2876.71
37317,685,173,2023-07-19,1,4,842.11
37318,2431,241,2023-09-21,3,4,5025.74
37319,4868,10,2023-02-01,2,1,415.51
37321,604,172,2023-04-11,2,1,115.45
37328,3301,205,2023-04-26,1,2,1191.48
37329,3943,221,2024-07-03,3,2,978.41
37336,1981,72,2024-12-14,2,2,6518.33
37337,2200,88,2023-09-15,1,2,16039.75
37342,2321,247,2023-09-16,2,4,3160.9
37343,104,214,2024-04-30,3,1,496.46
37344,1990,190,2024-05-17,1,1,4458.7
37345,1937,78,2023-03-19,1,2,1531.03
37350,2447,198,2023-03-29,2,1,9146.72
37351,190,70,2023-03-11,2,4,24512.5
37356,1357,159,2023-03-17,2,4,3220.42
37359,3375,170,2024-02-27,2,2,4308.55
37360,4703,173,2024-03-11,2,4,842.11
37362,3694,300,2023-05-10,2,4,34148.54
37363,4734,208,2024-06-12,3,2,302.38
37364,1917,248,2023-12-17,3,3,2589.12
37368,1493,237,2023-03-06,2,1,2269.01
37370,793,44,2023-01-20,1,4,12997.3
37371,2059,137,2024-07-27,1,4,896.74
37374,2423,232,2024-10-03,1,2,18331.75
37378,735,293,2023-11-19,1,2,2471.16
37379,1332,274,2023-12-23,2,2,16648.68
37381,364,123,2023-06-18,3,1,1165.66
37386,447,295,2023-05-07,1,3,1431.25
37389,3069,215,2023-09-14,3,3,238.5
37391,3065,218,2023-05-09,3,3,647.06
37392,4322,250,2023-11-11,2,2,920.57
37394,3806,8,2024-04-14,3,3,1598.76
37397,3458,65,2023-07-23,2,4,1606.66
37400,3400,236,2023-04-15,1,3,4211.57
37401,1289,165,2023-11-30,2,1,1843.3
37402,3169,197,2024-12-16,3,1,326.48
37404,3060,33,2024-09-24,2,2,797.14
37405,2990,159,2024-12-12,3,3,2415.31
37406,332,111,2023-02-19,1,4,36561.41
37410,3540,136,2023-04-06,1,4,3968.4
37412,2707,191,2023-08-01,3,4,12786.38
37414,3031,13,2024-10-14,3,2,1002.38
37415,3538,60,2024-11-07,1,4,1259.52
37416,1387,134,2023-09-08,3,1,1373.14
37417,409,187,2023-06-20,2,4,9567.6
37419,2283,113,2023-02-11,1,1,3124.78
37421,66,291,2024-02-27,1,1,162.31
37424,3373,297,2023-12-01,3,3,1015.81
37425,2216,256,2023-10-23,1,1,304.4
37426,3699,22,2023-11-24,1,1,527.39
37429,2558,121,2023-05-17,2,4,31912.61
37430,3928,131,2023-11-18,1,3,1171.73
37431,4720,136,2023-09-06,1,2,1984.2
37432,691,34,2024-11-03,3,1,2220.86
37433,348,28,2024-04-04,1,3,15113.74
37436,1620,294,2024-10-24,1,3,1956.74
37438,2723,166,2023-04-30,1,1,350.3
37439,4593,12,2023-06-26,3,3,747.43
37441,3337,29,2023-11-28,2,4,28438.75
37444,1772,101,2024-12-26,2,4,648.14
37447,3150,146,2023-04-02,2,2,16277.74
37448,2181,29,2023-01-16,1,4,28438.75
37449,1932,156,2023-02-17,1,2,2415.77
37450,4020,296,2024-04-19,1,1,914.52
37455,1064,31,2023-05-13,2,1,219.37
37456,3821,160,2024-11-07,1,4,2228.74
37459,1386,199,2024-04-10,3,2,476.57
37461,2467,70,2023-10-31,2,2,12256.25
37462,2580,250,2023-10-16,2,3,1380.85
37463,960,234,2023-08-23,1,2,7229.93
37465,978,12,2023-07-20,1,2,498.29
37469,517,189,2024-08-07,3,3,3991.93
37472,1664,292,2023-09-04,1,1,1586.24
37476,1641,108,2023-02-01,3,1,112.24
37477,2291,153,2023-11-09,3,2,569.16
37478,3533,245,2024-12-18,3,4,1806.77
37480,3478,40,2024-11-18,2,2,866.18
37485,517,41,2024-01-18,1,1,393.46
37486,4885,162,2023-09-01,2,2,789.38
37487,2846,261,2024-11-26,1,2,535.06
37489,946,158,2024-03-13,3,4,3999.94
37491,4480,140,2024-04-26,2,2,173.21
37492,1792,85,2023-04-14,3,1,5224.68
37493,3221,258,2023-12-03,1,1,2380.18
37494,337,49,2023-02-26,1,1,1321.21
37495,147,168,2024-11-04,2,3,1595.95
37498,4976,207,2023-03-21,2,1,180.82
37501,994,190,2023-03-15,1,2,8917.39
37505,2312,129,2024-04-03,3,2,5659.75
37510,2069,22,2024-11-14,3,4,2109.55
37512,3751,29,2023-06-24,2,3,21329.06
37515,2820,215,2024-07-02,2,4,318.0
37516,3017,270,2024-06-16,3,2,629.21
37519,1447,113,2023-09-07,3,1,3124.78
37520,271,53,2024-11-14,3,2,1765.68
37523,525,117,2024-11-25,2,1,4148.09
37525,1756,152,2023-09-05,2,3,9998.5
37527,527,264,2023-11-27,2,3,10093.75
37528,53,48,2023-12-03,1,3,26262.97
37530,1530,231,2023-09-27,1,4,9449.66
37531,3497,215,2024-08-18,1,2,159.0
37534,4453,31,2023-06-02,2,3,658.12
37537,657,200,2024-01-16,3,4,31280.21
37538,3785,284,2023-05-24,3,3,23961.13
37539,2125,248,2024-10-19,1,4,3452.16
37542,3589,143,2024-08-16,1,4,12149.38
37544,3421,111,2024-05-26,3,3,27421.06
37547,2413,263,2023-09-20,3,3,22731.19
37549,568,222,2023-12-03,3,2,14140.32
37551,2632,209,2023-10-06,1,2,1067.64
37552,2126,289,2024-09-25,2,2,399.77
37554,4978,254,2024-06-15,1,3,16021.69
37555,2693,127,2024-11-18,3,4,3680.11
37557,34,155,2023-01-30,2,3,15991.78
37558,4595,178,2024-07-18,2,3,1323.76
37559,1705,39,2024-04-20,2,1,361.48
37560,3285,179,2024-09-29,3,1,1034.08
37562,3046,257,2023-05-31,2,2,9776.86
37566,1621,1,2023-05-12,1,3,3667.68
37567,4490,67,2023-10-30,2,3,927.68
37568,3912,14,2023-08-05,3,2,15258.26
37572,1140,160,2023-12-01,2,1,557.18
37574,640,234,2023-08-06,3,3,10844.89
37575,4312,223,2023-07-07,1,2,611.64
37576,1744,223,2023-05-03,3,3,917.46
37582,993,165,2024-11-11,1,2,3686.59
37583,1496,80,2023-06-06,1,1,557.18
37587,4292,291,2023-05-30,3,2,324.62
37588,1255,156,2024-12-29,1,2,2415.77
37589,978,290,2024-04-02,2,4,7692.48
37590,3353,224,2024-04-14,2,1,1891.14
37591,587,132,2023-04-03,3,2,1597.03
37595,2106,90,2023-05-13,3,4,4369.1
37596,431,244,2023-10-25,3,3,1008.11
37599,939,94,2024-11-04,2,3,2003.98
37600,214,141,2023-12-27,3,3,1763.75
37601,1639,213,2024-08-29,2,4,20066.16
37602,3204,86,2023-04-08,1,2,1335.98
37604,3268,221,2024-02-13,2,2,978.41
37608,1970,139,2024-09-19,2,4,1308.91
37609,4359,2,2024-03-25,1,1,1595.15
37610,2125,260,2023-03-04,2,4,38024.5
37612,1025,147,2023-01-21,3,3,1113.84
37616,3789,205,2024-07-25,1,4,2382.96
37618,4085,293,2023-11-30,3,4,4942.32
37625,1575,123,2023-05-26,1,1,1165.66
37627,4595,39,2024-06-25,3,3,1084.43
37635,3773,280,2023-02-03,2,1,150.19
37642,3661,13,2023-03-26,1,1,501.19
37644,434,32,2024-03-08,2,3,2396.02
37646,1876,206,2024-06-16,2,4,18038.88
37647,2527,293,2023-01-24,1,4,4942.32
37648,4116,90,2023-08-14,2,3,3276.83
37649,4040,158,2023-11-21,1,1,999.98
37651,2065,215,2024-05-28,1,1,79.5
37653,2806,99,2023-02-13,3,2,2483.78
37654,1437,85,2024-10-14,2,1,5224.68
37656,866,270,2024-10-03,3,1,314.6
37658,4308,53,2023-03-18,1,1,882.84
37662,759,39,2024-05-06,3,1,361.48
37664,1382,30,2023-01-08,2,1,6433.86
37665,2706,266,2024-06-09,2,1,1088.56
37669,748,136,2024-09-25,1,4,3968.4
37671,3274,266,2023-09-14,3,3,3265.67
37673,764,192,2023-06-28,3,2,681.89
37675,42,205,2024-11-07,1,1,595.74
37676,2751,35,2024-12-01,2,2,5789.5
37677,3287,276,2024-04-08,3,3,8559.32
37679,3862,87,2024-10-14,1,2,1652.57
37680,2153,130,2024-11-15,2,1,1030.66
37681,2715,263,2023-10-22,1,2,15154.13
37684,2803,50,2023-06-19,2,2,1106.78
37688,1579,203,2023-08-01,3,4,4089.84
37689,1700,122,2024-10-16,1,1,1207.79
37690,3234,107,2024-11-21,3,3,3708.5
37692,3634,131,2023-10-03,2,3,1171.73
37693,2506,93,2024-03-11,1,1,247.4
37695,461,30,2023-07-30,3,4,25735.44
37698,1307,24,2023-12-15,2,2,7494.98
37699,2725,234,2023-12-08,3,1,3614.96
37700,2203,273,2024-09-03,2,3,2487.2
37701,1879,276,2023-09-16,1,1,2853.11
37704,4204,74,2024-11-10,1,3,819.94
37705,2906,188,2024-04-04,3,1,180.0
37708,3896,283,2023-05-01,1,3,646.85
37710,1546,52,2023-11-04,1,2,125.18
37713,3661,16,2024-04-26,3,2,2237.28
37717,812,64,2024-11-13,3,1,1577.45
37719,2528,290,2024-02-09,3,4,7692.48
37729,1002,15,2024-02-10,3,1,1264.86
37732,2467,40,2023-03-19,3,2,866.18
37734,2562,185,2023-05-10,3,1,254.35
37735,496,271,2024-02-21,2,4,11304.91
37739,2484,200,2023-09-16,1,4,31280.21
37741,890,69,2023-11-25,1,1,997.36
37742,3729,117,2024-09-29,2,3,12444.26
37743,770,31,2023-02-08,3,3,658.12
37745,1250,77,2024-02-02,3,1,2587.6
37751,323,297,2024-01-21,3,1,338.6
37752,4716,102,2023-11-16,3,3,4865.33
37753,2310,183,2023-09-29,2,2,16858.37
37754,3859,108,2024-01-23,1,1,112.24
37755,511,33,2024-11-09,3,3,1195.7
37757,3664,167,2023-02-14,1,2,2039.26
37759,235,209,2023-06-28,3,4,2135.28
37760,4645,166,2023-09-09,3,4,1401.22
37763,2178,254,2024-12-20,3,1,5340.56
37766,2720,242,2024-04-07,3,3,1389.1
37768,527,131,2023-12-05,1,2,781.15
37772,1145,122,2024-11-19,3,4,4831.15
37774,1664,125,2024-06-28,2,1,3652.31
37775,4789,85,2023-05-08,3,2,10449.36
37776,4383,76,2024-10-23,3,1,7350.1
