ID_Stock;ID_Produit;ID_Date;Date_Snapshot;Quantite_Disponible;Quantite_Reservee;Valeur_Stock
23157;57;540;2024-06-23;79;38;162700.5
23158;58;540;2024-06-23;157;31;237330.62
23159;59;540;2024-06-23;37;31;47786.61
23160;60;540;2024-06-23;101;45;243136.29
23161;61;540;2024-06-23;215;19;191711.2
23162;62;540;2024-06-23;497;19;307374.62
23163;63;540;2024-06-23;135;9;67477.05
23164;64;540;2024-06-23;207;2;32418.27
23165;65;540;2024-06-23;450;47;70213.5
23166;66;540;2024-06-23;395;28;101025.2
23167;67;540;2024-06-23;111;36;57181.65
23168;68;540;2024-06-23;482;19;372532.98
23169;69;540;2024-06-23;24;0;15209.04
23170;70;540;2024-06-23;125;6;57606.25
23171;71;540;2024-06-23;371;35;252610.19
23172;72;540;2024-06-23;402;16;25225.5
23173;73;540;2024-06-23;211;27;68167.77
23174;74;540;2024-06-23;187;21;81896.65
23175;75;540;2024-06-23;220;36;75827.4
23176;76;540;2024-06-23;382;38;133791.68
23177;77;540;2024-06-23;67;38;25573.9
23178;78;540;2024-06-23;102;15;28195.86
23179;79;540;2024-06-23;409;29;98078.2
23180;80;540;2024-06-23;51;1;29582.55
23181;81;540;2024-06-23;52;17;5435.04
23182;82;540;2024-06-23;288;35;97928.64
23183;83;540;2024-06-23;146;9;17080.54
23184;84;540;2024-06-23;262;18;17449.2
23185;85;540;2024-06-23;329;17;203420.7
23186;86;540;2024-06-23;80;26;51640.0
23187;87;540;2024-06-23;95;29;132369.2
23188;88;540;2024-06-23;110;18;79414.5
23189;89;540;2024-06-23;111;45;147157.14
23190;90;540;2024-06-23;239;13;355744.33
23191;91;540;2024-06-23;253;13;303311.58
23192;92;540;2024-06-23;496;44;104983.36
23193;93;540;2024-06-23;160;40;125614.4
23194;94;540;2024-06-23;14;4;17021.2
23195;95;540;2024-06-23;82;14;86957.72
23196;96;540;2024-06-23;124;1;140878.88
23197;97;540;2024-06-23;199;39;167122.19
23198;98;540;2024-06-23;486;48;263062.08
23199;99;540;2024-06-23;169;17;59998.38
23200;100;540;2024-06-23;245;33;160982.15
23201;101;540;2024-06-23;426;47;102738.42
23202;102;540;2024-06-23;379;12;491074.09
23203;103;540;2024-06-23;34;13;8638.04
23204;104;540;2024-06-23;12;6;3483.6
23205;105;540;2024-06-23;364;32;33917.52
23206;106;540;2024-06-23;116;40;24962.04
23207;107;540;2024-06-23;251;37;63460.33
23208;108;540;2024-06-23;27;19;6404.67
23209;109;540;2024-06-23;207;25;53577.81
23210;110;540;2024-06-23;434;13;97450.36
23211;111;540;2024-06-23;28;25;3799.6
23212;112;540;2024-06-23;412;32;120184.52
23213;113;540;2024-06-23;249;5;52810.41
23214;114;540;2024-06-23;43;31;8384.57
23215;115;540;2024-06-23;439;8;86162.53
23216;116;540;2024-06-23;141;12;14552.61
23217;117;540;2024-06-23;278;24;77106.08
23218;118;540;2024-06-23;64;38;822880.64
23219;119;540;2024-06-23;99;5;14264.91
23220;120;540;2024-06-23;232;18;35092.32
23221;121;540;2024-06-23;39;20;190131.63
23222;122;540;2024-06-23;161;35;343181.16
23223;123;540;2024-06-23;139;46;106494.85
23224;124;540;2024-06-23;70;18;26798.8
23225;125;540;2024-06-23;467;25;324368.86
23226;126;540;2024-06-23;468;31;175748.04
23227;127;540;2024-06-23;299;48;577004.22
23228;128;540;2024-06-23;482;49;4157409.06
23229;129;540;2024-06-23;381;3;5492838.9
23230;130;540;2024-06-23;102;9;143202.9
23231;131;540;2024-06-23;318;37;471962.88
23232;132;540;2024-06-23;497;10;167175.89
23233;133;540;2024-06-23;58;28;9610.6
23234;134;540;2024-06-23;352;12;814517.44
23235;135;540;2024-06-23;247;18;68989.57
23236;136;540;2024-06-23;59;47;10281.34
23237;137;540;2024-06-23;229;17;578089.89
23238;138;540;2024-06-23;422;23;3640758.58
23239;139;540;2024-06-23;444;40;830146.8
23240;140;540;2024-06-23;183;23;34339.95
23241;141;540;2024-06-23;457;40;43552.1
23242;142;540;2024-06-23;247;50;45766.63
23243;143;540;2024-06-23;156;35;261300.0
23244;144;540;2024-06-23;228;44;1444701.48
23245;145;540;2024-06-23;368;14;4608121.76
23246;146;540;2024-06-23;246;2;121843.8
23247;147;540;2024-06-23;131;50;206423.25
23248;148;540;2024-06-23;336;14;76023.36
23249;149;540;2024-06-23;126;26;16625.7
23250;150;540;2024-06-23;313;47;91076.74
23251;151;540;2024-06-23;240;26;71870.4
23252;152;540;2024-06-23;146;26;23368.76
23253;153;540;2024-06-23;97;15;15923.52
23254;154;540;2024-06-23;186;30;183051.9
23255;155;540;2024-06-23;490;42;154325.5
23256;156;540;2024-06-23;471;42;2089341.87
23257;157;540;2024-06-23;2;1;10681.48
23258;158;540;2024-06-23;122;45;104270.96
23259;159;540;2024-06-23;340;4;285256.6
23260;160;540;2024-06-23;306;36;160065.54
23261;161;540;2024-06-23;500;49;5872805.0
23262;162;540;2024-06-23;474;23;743739.18
23263;163;540;2024-06-23;183;19;74843.34
23264;164;540;2024-06-23;450;23;521676.0
23265;165;540;2024-06-23;180;33;2283867.0
23266;166;540;2024-06-23;293;0;57307.87
23267;167;540;2024-06-23;208;29;337319.84
23268;168;540;2024-06-23;422;26;117539.66
23269;169;540;2024-06-23;479;29;208729.04
23270;170;540;2024-06-23;259;2;3171128.66
23271;171;540;2024-06-23;416;13;112877.44
23272;172;540;2024-06-23;29;23;19211.63
23273;173;540;2024-06-23;130;41;15180.1
23274;174;540;2024-06-23;15;5;19519.35
23275;175;540;2024-06-23;488;2;389209.28
23276;176;540;2024-06-23;433;22;443842.32
23277;177;540;2024-06-23;30;13;40430.1
23278;178;540;2024-06-23;309;35;73600.71
23279;179;540;2024-06-23;478;25;162151.94
23280;180;540;2024-06-23;487;50;69339.06
23281;181;540;2024-06-23;235;43;17380.6
23282;182;540;2024-06-23;217;37;297411.52
23283;183;540;2024-06-23;204;18;264292.2
23284;184;540;2024-06-23;66;42;54887.58
23285;185;540;2024-06-23;364;47;183976.52
23286;186;540;2024-06-23;498;12;683480.1
23287;187;540;2024-06-23;215;13;47177.45
23288;188;540;2024-06-23;312;21;383242.08
23289;189;540;2024-06-23;379;22;94549.13
23290;190;540;2024-06-23;53;14;7044.23
23291;191;540;2024-06-23;137;25;20714.4
23292;192;540;2024-06-23;338;2;100595.56
23293;193;540;2024-06-23;428;0;878123.32
23294;194;540;2024-06-23;320;27;305347.2
23295;195;540;2024-06-23;445;31;231756.0
23296;196;540;2024-06-23;208;42;160095.52
23297;197;540;2024-06-23;391;31;39674.77
23298;198;540;2024-06-23;298;38;284119.16
23299;199;540;2024-06-23;283;20;215348.85
23300;200;540;2024-06-23;135;7;266774.85
23301;201;540;2024-06-23;379;23;47170.34
23302;202;540;2024-06-23;463;39;5174659.31
23303;203;540;2024-06-23;421;46;90973.89
23304;204;540;2024-06-23;120;21;29841.6
23305;205;540;2024-06-23;253;29;123605.68
23306;206;540;2024-06-23;234;33;344251.44
23307;207;540;2024-06-23;256;30;251927.04
23308;208;540;2024-06-23;52;6;40437.28
23309;209;540;2024-06-23;155;9;19745.45
23310;210;540;2024-06-23;12;2;12732.12
23311;211;540;2024-06-23;6;0;8484.06
23312;212;540;2024-06-23;426;45;356361.78
23313;213;540;2024-06-23;55;1;29848.5
23314;214;540;2024-06-23;101;34;563177.01
23315;215;540;2024-06-23;331;31;955275.93
23316;216;540;2024-06-23;82;13;63164.6
23317;217;540;2024-06-23;354;47;415882.74
23318;218;540;2024-06-23;466;34;73157.34
23319;219;540;2024-06-23;324;15;2240874.72
23320;220;540;2024-06-23;366;19;181191.96
23321;221;540;2024-06-23;431;46;244148.57
23322;222;540;2024-06-23;282;34;145012.86
23323;223;540;2024-06-23;500;42;43725.0
23324;224;540;2024-06-23;6;6;884.88
23325;225;540;2024-06-23;279;37;78839.82
23326;226;540;2024-06-23;299;11;372799.18
23327;227;540;2024-06-23;218;5;169117.86
23328;228;540;2024-06-23;294;0;129604.02
23329;229;540;2024-06-23;117;41;106198.56
23330;230;540;2024-06-23;226;10;171138.5
23331;231;540;2024-06-23;67;1;9506.63
23332;232;540;2024-06-23;319;10;695097.81
23333;233;540;2024-06-23;71;39;117198.28
23334;234;540;2024-06-23;213;36;456878.61
23335;235;540;2024-06-23;399;38;24378.9
23336;236;540;2024-06-23;179;42;125971.25
23337;237;540;2024-06-23;471;42;515966.37
23338;238;540;2024-06-23;474;42;331676.76
23339;239;540;2024-06-23;390;27;620985.3
23340;240;540;2024-06-23;120;35;179329.2
23341;241;540;2024-06-23;399;18;47672.52
23342;242;540;2024-06-23;377;32;75185.11
23343;243;540;2024-06-23;479;44;4583718.65
23344;244;540;2024-06-23;498;42;870494.04
23345;245;540;2024-06-23;31;7;20606.63
23346;246;540;2024-06-23;195;3;33298.2
23347;247;540;2024-06-23;486;3;625958.28
23348;248;540;2024-06-23;338;23;35331.14
23349;249;540;2024-06-23;244;6;72773.0
23350;250;540;2024-06-23;167;49;105368.65
23351;251;540;2024-06-23;364;3;400236.2
23352;252;540;2024-06-23;409;36;97661.02
23353;253;540;2024-06-23;15;5;9408.15
23354;254;540;2024-06-23;369;6;752811.66
23355;255;540;2024-06-23;295;45;103099.55
23356;256;540;2024-06-23;208;29;3109868.32
23357;257;540;2024-06-23;138;36;44883.12
23358;258;540;2024-06-23;213;45;1780596.93
23359;259;540;2024-06-23;493;23;653535.59
23360;260;540;2024-06-23;178;38;29225.82
23361;261;540;2024-06-23;295;10;57584.0
23362;262;540;2024-06-23;295;45;472693.25
23363;263;540;2024-06-23;460;19;260194.4
23364;264;540;2024-06-23;400;47;4282576.0
23365;265;540;2024-06-23;210;22;162783.6
23366;266;540;2024-06-23;280;32;3203410.0
23367;267;540;2024-06-23;324;6;2064447.0
23368;268;540;2024-06-23;358;0;40557.82
23369;269;540;2024-06-23;5;1;7964.8
23370;270;540;2024-06-23;393;30;994407.9
23371;271;540;2024-06-23;452;19;1189700.16
23372;272;540;2024-06-23;331;41;182721.93
23373;273;540;2024-06-23;357;50;270784.5
23374;274;540;2024-06-23;81;13;85182.84
23375;275;540;2024-06-23;335;12;56893.05
23376;276;540;2024-06-23;324;35;152950.68
23377;277;540;2024-06-23;138;10;193266.24
23378;278;540;2024-06-23;79;1;54192.42
23379;279;540;2024-06-23;226;18;513157.86
23380;280;540;2024-06-23;37;24;12298.43
23381;281;540;2024-06-23;355;5;278785.05
23382;282;540;2024-06-23;95;12;109934.95
23383;283;540;2024-06-23;207;24;1266343.2
23384;284;540;2024-06-23;387;5;239522.04
23385;285;540;2024-06-23;161;25;14681.59
23386;286;540;2024-06-23;350;22;617627.5
23387;287;540;2024-06-23;175;37;37208.5
23388;288;540;2024-06-23;497;1;513420.88
23389;289;540;2024-06-23;48;11;686484.48
23390;290;540;2024-06-23;215;39;133231.2
23391;291;540;2024-06-23;237;0;592943.19
23392;292;540;2024-06-23;252;37;234937.08
23393;293;540;2024-06-23;389;0;2109333.05
23394;294;540;2024-06-23;118;33;11776.4
23395;295;540;2024-06-23;253;29;350235.49
23396;296;540;2024-06-23;440;4;449992.4
23397;297;540;2024-06-23;364;9;18804.24
23398;298;540;2024-06-23;420;37;563862.6
23399;299;540;2024-06-23;116;18;279143.56
23400;300;540;2024-06-23;156;16;61755.72
23401;1;547;2024-06-30;252;50;1223525.52
23402;2;547;2024-06-30;154;23;2081274.58
23403;3;547;2024-06-30;87;6;438277.29
23404;4;547;2024-06-30;480;38;5870673.6
23405;5;547;2024-06-30;435;17;5097234.3
23406;6;547;2024-06-30;189;45;1876129.29
23407;7;547;2024-06-30;283;12;900539.96
23408;8;547;2024-06-30;21;15;100448.25
23409;9;547;2024-06-30;164;11;177976.08
23410;10;547;2024-06-30;442;45;5124106.0
23411;11;547;2024-06-30;226;29;1793743.92
23412;12;547;2024-06-30;296;3;957269.92
23413;13;547;2024-06-30;179;3;1967331.72
23414;14;547;2024-06-30;133;0;85026.9
23415;15;547;2024-06-30;242;13;940533.0
23416;16;547;2024-06-30;454;7;1876136.84
23417;17;547;2024-06-30;462;17;2654009.82
23418;18;547;2024-06-30;24;24;210942.48
23419;19;547;2024-06-30;242;34;1111636.68
23420;20;547;2024-06-30;331;33;819648.68
23421;21;547;2024-06-30;255;36;1328881.5
23422;22;547;2024-06-30;165;10;2366887.05
23423;23;547;2024-06-30;476;7;5352481.96
23424;24;547;2024-06-30;325;17;3508622.0
23425;25;547;2024-06-30;496;20;637102.08
23426;26;547;2024-06-30;251;9;285899.04
23427;27;547;2024-06-30;82;40;135860.06
23428;28;547;2024-06-30;290;10;370205.3
23429;29;547;2024-06-30;241;29;479221.27
23430;30;547;2024-06-30;321;28;373939.32
23431;31;547;2024-06-30;53;12;10409.2
23432;32;547;2024-06-30;24;21;19721.04
23433;33;547;2024-06-30;171;0;55118.43
23434;34;547;2024-06-30;26;24;27948.96
23435;35;547;2024-06-30;85;39;71897.25
23436;36;547;2024-06-30;331;29;92279.49
23437;37;547;2024-06-30;359;29;307849.68
23438;38;547;2024-06-30;339;24;600704.61
23439;39;547;2024-06-30;108;18;186914.52
23440;40;547;2024-06-30;18;4;22948.56
23441;41;547;2024-06-30;314;22;204749.98
23442;42;547;2024-06-30;383;3;212350.52
23443;43;547;2024-06-30;496;14;947409.6
23444;44;547;2024-06-30;388;32;95281.16
23445;45;547;2024-06-30;418;16;87888.68
23446;46;547;2024-06-30;313;34;122583.32
23447;47;547;2024-06-30;170;15;46233.2
23448;48;547;2024-06-30;435;38;55240.65
23449;49;547;2024-06-30;263;17;578037.18
23450;50;547;2024-06-30;304;10;682735.36
23451;51;547;2024-06-30;295;47;671827.1
23452;52;547;2024-06-30;347;30;643875.85
23453;53;547;2024-06-30;17;5;44462.82
23454;54;547;2024-06-30;447;16;392805.72
23455;55;547;2024-06-30;48;44;99597.12
23456;56;547;2024-06-30;374;24;259440.06
23457;57;547;2024-06-30;149;43;306865.5
23458;58;547;2024-06-30;122;43;184422.52
23459;59;547;2024-06-30;219;37;282845.07
23460;60;547;2024-06-30;78;30;187768.62
23461;61;547;2024-06-30;58;25;51717.44
23462;62;547;2024-06-30;83;6;51332.18
23463;63;547;2024-06-30;495;7;247415.85
23464;64;547;2024-06-30;370;35;57945.7
23465;65;547;2024-06-30;462;32;72085.86
23466;66;547;2024-06-30;158;7;40410.08
23467;67;547;2024-06-30;249;15;128272.35
23468;68;547;2024-06-30;54;27;41736.06
23469;69;547;2024-06-30;198;13;125474.58
23470;70;547;2024-06-30;7;0;3225.95
23471;71;547;2024-06-30;34;25;23150.26
23472;72;547;2024-06-30;90;45;5647.5
23473;73;547;2024-06-30;69;3;22291.83
23474;74;547;2024-06-30;108;17;47298.6
23475;75;547;2024-06-30;239;48;82376.13
23476;76;547;2024-06-30;334;23;116980.16
23477;77;547;2024-06-30;342;5;130541.4
23478;78;547;2024-06-30;66;9;18244.38
23479;79;547;2024-06-30;361;10;86567.8
23480;80;547;2024-06-30;253;10;146752.65
23481;81;547;2024-06-30;443;18;46302.36
23482;82;547;2024-06-30;332;48;112889.96
23483;83;547;2024-06-30;217;36;25386.83
23484;84;547;2024-06-30;444;14;29570.4
23485;85;547;2024-06-30;6;2;3709.8
23486;86;547;2024-06-30;81;23;52285.5
23487;87;547;2024-06-30;90;29;125402.4
23488;88;547;2024-06-30;455;43;328487.25
23489;89;547;2024-06-30;493;23;653589.82
23490;90;547;2024-06-30;225;31;334905.75
23491;91;547;2024-06-30;229;35;274538.94
23492;92;547;2024-06-30;171;30;36193.86
23493;93;547;2024-06-30;267;49;209619.03
23494;94;547;2024-06-30;177;19;215196.6
23495;95;547;2024-06-30;470;8;498416.2
23496;96;547;2024-06-30;264;36;299935.68
23497;97;547;2024-06-30;35;1;29393.35
23498;98;547;2024-06-30;218;44;117999.04
23499;99;547;2024-06-30;209;43;74199.18
23500;100;547;2024-06-30;465;16;305537.55
23501;101;547;2024-06-30;447;32;107802.99
23502;102;547;2024-06-30;426;23;551972.46
23503;103;547;2024-06-30;394;19;100099.64
23504;104;547;2024-06-30;368;39;106830.4
23505;105;547;2024-06-30;388;29;36153.84
23506;106;547;2024-06-30;217;20;46696.23
23507;107;547;2024-06-30;400;34;101132.0
23508;108;547;2024-06-30;482;37;114335.22
23509;109;547;2024-06-30;217;49;56166.11
23510;110;547;2024-06-30;119;14;26720.26
23511;111;547;2024-06-30;313;18;42474.1
23512;112;547;2024-06-30;249;14;72635.79
23513;113;547;2024-06-30;223;34;47296.07
23514;114;547;2024-06-30;317;17;61811.83
23515;115;547;2024-06-30;387;11;75956.49
23516;116;547;2024-06-30;463;4;47786.23
23517;117;547;2024-06-30;89;34;24685.04
23518;118;547;2024-06-30;471;34;6055887.21
23519;119;547;2024-06-30;238;36;34293.42
23520;120;547;2024-06-30;298;27;45075.48
23521;121;547;2024-06-30;8;2;39001.36
23522;122;547;2024-06-30;310;24;660783.6
23523;123;547;2024-06-30;220;37;168553.0
23524;124;547;2024-06-30;426;43;163089.84
23525;125;547;2024-06-30;107;49;74320.06
23526;126;547;2024-06-30;474;3;178001.22
23527;127;547;2024-06-30;212;18;409113.36
23528;128;547;2024-06-30;256;16;2208084.48
23529;129;547;2024-06-30;265;16;3820478.5
23530;130;547;2024-06-30;167;23;234459.65
23531;131;547;2024-06-30;169;44;250823.04
23532;132;547;2024-06-30;22;13;7400.14
23533;133;547;2024-06-30;285;0;47224.5
23534;134;547;2024-06-30;420;46;971867.4
23535;135;547;2024-06-30;431;10;120382.61
23536;136;547;2024-06-30;168;16;29275.68
23537;137;547;2024-06-30;275;7;694212.75
23538;138;547;2024-06-30;8;1;69019.12
23539;139;547;2024-06-30;480;20;897456.0
23540;140;547;2024-06-30;156;6;29273.4
23541;141;547;2024-06-30;326;31;31067.8
23542;142;547;2024-06-30;33;13;6114.57
23543;143;547;2024-06-30;21;18;35175.0
23544;144;547;2024-06-30;37;3;234447.17
23545;145;547;2024-06-30;100;35;1252207.0
23546;146;547;2024-06-30;49;8;24269.7
23547;147;547;2024-06-30;141;3;222180.75
23548;148;547;2024-06-30;100;33;22626.0
23549;149;547;2024-06-30;153;35;20188.35
23550;150;547;2024-06-30;282;0;82056.36
23551;151;547;2024-06-30;263;45;78757.98
23552;152;547;2024-06-30;368;44;58902.08
23553;153;547;2024-06-30;35;15;5745.6
23554;154;547;2024-06-30;363;11;357246.45
23555;155;547;2024-06-30;402;18;126609.9
23556;156;547;2024-06-30;173;38;767422.81
23557;157;547;2024-06-30;212;45;1132236.88
23558;158;547;2024-06-30;250;16;213670.0
23559;159;547;2024-06-30;40;35;33559.6
23560;160;547;2024-06-30;332;28;173665.88
23561;161;547;2024-06-30;178;45;2090718.58
23562;162;547;2024-06-30;52;22;81591.64
23563;163;547;2024-06-30;207;21;84658.86
23564;164;547;2024-06-30;371;5;430092.88
23565;165;547;2024-06-30;449;40;5696979.35
23566;166;547;2024-06-30;1;1;195.59
23567;167;547;2024-06-30;196;25;317859.08
23568;168;547;2024-06-30;149;17;41500.97
23569;169;547;2024-06-30;35;30;15251.6
23570;170;547;2024-06-30;14;5;171412.36
23571;171;547;2024-06-30;169;37;45856.46
23572;172;547;2024-06-30;401;18;265650.47
23573;173;547;2024-06-30;134;48;15647.18
23574;174;547;2024-06-30;422;15;549144.38
23575;175;547;2024-06-30;91;14;72577.96
23576;176;547;2024-06-30;242;45;248059.68
23577;177;547;2024-06-30;460;34;619928.2
23578;178;547;2024-06-30;163;34;38824.97
23579;179;547;2024-06-30;0;0;0.0
23580;180;547;2024-06-30;178;7;25343.64
23581;181;547;2024-06-30;242;48;17898.32
23582;182;547;2024-06-30;430;20;589340.8
23583;183;547;2024-06-30;395;50;511742.25
23584;184;547;2024-06-30;210;39;174642.3
23585;185;547;2024-06-30;15;0;7581.45
23586;186;547;2024-06-30;41;41;56270.45
23587;187;547;2024-06-30;6;1;1316.58
23588;188;547;2024-06-30;307;1;377100.38
23589;189;547;2024-06-30;75;9;18710.25
23590;190;547;2024-06-30;61;0;8107.51
23591;191;547;2024-06-30;462;5;69854.4
23592;192;547;2024-06-30;426;35;126786.12
23593;193;547;2024-06-30;388;48;796055.72
23594;194;547;2024-06-30;72;37;68703.12
23595;195;547;2024-06-30;440;34;229152.0
23596;196;547;2024-06-30;240;15;184725.6
23597;197;547;2024-06-30;230;37;23338.1
23598;198;547;2024-06-30;295;6;281258.9
23599;199;547;2024-06-30;239;18;181867.05
23600;200;547;2024-06-30;282;11;557263.02
23601;201;547;2024-06-30;339;27;42191.94
23602;202;547;2024-06-30;288;44;3218794.56
23603;203;547;2024-06-30;322;22;69580.98
23604;204;547;2024-06-30;233;3;57942.44
23605;205;547;2024-06-30;259;7;126537.04
23606;206;547;2024-06-30;344;27;506079.04
23607;207;547;2024-06-30;51;14;50188.59
23608;208;547;2024-06-30;183;32;142308.12
23609;209;547;2024-06-30;422;43;53758.58
23610;210;547;2024-06-30;404;8;428648.04
23611;211;547;2024-06-30;122;10;172509.22
23612;212;547;2024-06-30;397;9;332102.41
23613;213;547;2024-06-30;330;5;179091.0
23614;214;547;2024-06-30;201;33;1120778.01
23615;215;547;2024-06-30;383;24;1105349.49
23616;216;547;2024-06-30;176;24;135572.8
23617;217;547;2024-06-30;93;24;109257.33
23618;218;547;2024-06-30;145;34;22763.55
23619;219;547;2024-06-30;66;42;456474.48
23620;220;547;2024-06-30;387;36;191588.22
23621;221;547;2024-06-30;151;10;85536.97
23622;222;547;2024-06-30;408;28;209805.84
23623;223;547;2024-06-30;245;42;21425.25
23624;224;547;2024-06-30;53;27;7816.44
23625;225;547;2024-06-30;422;30;119248.76
23626;226;547;2024-06-30;393;20;490000.26
23627;227;547;2024-06-30;21;6;16291.17
23628;228;547;2024-06-30;164;32;72296.12
23629;229;547;2024-06-30;278;35;252335.04
23630;230;547;2024-06-30;85;45;64366.25
23631;231;547;2024-06-30;251;31;35614.39
23632;232;547;2024-06-30;139;35;302879.61
23633;233;547;2024-06-30;275;48;453937.0
23634;234;547;2024-06-30;41;18;87943.77
23635;235;547;2024-06-30;130;33;7943.0
23636;236;547;2024-06-30;28;22;19705.0
23637;237;547;2024-06-30;41;28;44914.27
23638;238;547;2024-06-30;21;17;14694.54
23639;239;547;2024-06-30;220;41;350299.4
23640;240;547;2024-06-30;437;2;653057.17
23641;241;547;2024-06-30;162;44;19355.76
23642;242;547;2024-06-30;160;17;31908.8
23643;243;547;2024-06-30;417;10;3990418.95
23644;244;547;2024-06-30;191;46;333864.18
23645;245;547;2024-06-30;448;50;297799.04
23646;246;547;2024-06-30;180;30;30736.8
23647;247;547;2024-06-30;23;13;29623.54
23648;248;547;2024-06-30;250;6;26132.5
23649;249;547;2024-06-30;53;42;15807.25
23650;250;547;2024-06-30;161;14;101582.95
23651;251;547;2024-06-30;443;19;487100.65
23652;252;547;2024-06-30;125;10;29847.5
23653;253;547;2024-06-30;301;36;188790.21
23654;254;547;2024-06-30;81;12;165251.34
23655;255;547;2024-06-30;316;22;110438.84
23656;256;547;2024-06-30;110;10;1644641.9
23657;257;547;2024-06-30;263;48;85538.12
23658;258;547;2024-06-30;331;46;2767030.91
23659;259;547;2024-06-30;379;13;502413.77
23660;260;547;2024-06-30;292;13;47943.48
23661;261;547;2024-06-30;276;32;53875.2
23662;262;547;2024-06-30;306;32;490319.1
23663;263;547;2024-06-30;453;43;256234.92
23664;264;547;2024-06-30;475;43;5085559.0
23665;265;547;2024-06-30;171;13;132552.36
23666;266;547;2024-06-30;324;48;3706803.0
23667;267;547;2024-06-30;238;22;1516476.5
23668;268;547;2024-06-30;24;15;2718.96
23669;269;547;2024-06-30;173;15;275582.08
23670;270;547;2024-06-30;216;23;546544.8
23671;271;547;2024-06-30;150;46;394812.0
23672;272;547;2024-06-30;187;31;103229.61
23673;273;547;2024-06-30;254;12;192659.0
23674;274;547;2024-06-30;235;38;247135.4
23675;275;547;2024-06-30;34;29;5774.22
23676;276;547;2024-06-30;173;42;81668.11
23677;277;547;2024-06-30;293;2;410340.64
23678;278;547;2024-06-30;213;41;146113.74
23679;279;547;2024-06-30;253;35;574464.33
23680;280;547;2024-06-30;68;29;22602.52
23681;281;547;2024-06-30;262;26;205751.22
23682;282;547;2024-06-30;49;14;56703.29
23683;283;547;2024-06-30;34;30;207998.4
23684;284;547;2024-06-30;256;27;158443.52
23685;285;547;2024-06-30;347;18;31642.93
23686;286;547;2024-06-30;101;29;178229.65
23687;287;547;2024-06-30;26;0;5528.12
23688;288;547;2024-06-30;416;45;429744.64
23689;289;547;2024-06-30;213;20;3046274.88
23690;290;547;2024-06-30;349;17;216268.32
23691;291;547;2024-06-30;248;36;620463.76
23692;292;547;2024-06-30;435;12;405546.15
23693;293;547;2024-06-30;262;39;1420681.9
23694;294;547;2024-06-30;54;16;5389.2
23695;295;547;2024-06-30;492;8;681090.36
23696;296;547;2024-06-30;9;5;9204.39
23697;297;547;2024-06-30;100;37;5166.0
23698;298;547;2024-06-30;152;28;204064.56
23699;299;547;2024-06-30;136;30;327271.76
23700;300;547;2024-06-30;442;23;174974.54
23701;1;554;2024-07-07;131;3;636039.06
23702;2;554;2024-07-07;395;15;5338334.15
23703;3;554;2024-07-07;266;11;1340020.22
23704;4;554;2024-07-07;146;2;1785663.22
23705;5;554;2024-07-07;127;3;1488158.06
23706;6;554;2024-07-07;246;42;2441946.06
23707;7;554;2024-07-07;79;28;251387.48
23708;8;554;2024-07-07;290;28;1387142.5
23709;9;554;2024-07-07;228;10;247430.16
23710;10;554;2024-07-07;333;35;3860469.0
23711;11;554;2024-07-07;357;35;2833480.44
23712;12;554;2024-07-07;7;2;22638.14
23713;13;554;2024-07-07;418;42;4594104.24
23714;14;554;2024-07-07;317;44;202658.1
23715;15;554;2024-07-07;378;47;1469097.0
23716;16;554;2024-07-07;242;43;1000055.32
23717;17;554;2024-07-07;79;2;453824.19
23718;18;554;2024-07-07;316;11;2777409.32
23719;19;554;2024-07-07;139;39;638502.06
23720;20;554;2024-07-07;55;24;136195.4
23721;21;554;2024-07-07;455;17;2371141.5
23722;22;554;2024-07-07;297;10;4260396.69
23723;23;554;2024-07-07;233;32;2620017.43
23724;24;554;2024-07-07;392;5;4231937.92
23725;25;554;2024-07-07;25;11;32112.0
23726;26;554;2024-07-07;23;12;26197.92
23727;27;554;2024-07-07;281;29;465569.23
23728;28;554;2024-07-07;336;14;428927.52
23729;29;554;2024-07-07;115;15;228674.05
23730;30;554;2024-07-07;102;18;118821.84
23731;31;554;2024-07-07;331;41;65008.4
23732;32;554;2024-07-07;129;37;106000.59
23733;33;554;2024-07-07;417;36;134411.61
23734;34;554;2024-07-07;358;17;384835.68
23735;35;554;2024-07-07;153;37;129415.05
23736;36;554;2024-07-07;47;9;13103.13
23737;37;554;2024-07-07;375;16;321570.0
23738;38;554;2024-07-07;308;29;545772.92
23739;39;554;2024-07-07;195;43;337484.55
23740;40;554;2024-07-07;316;28;402874.72
23741;41;554;2024-07-07;319;1;208010.33
23742;42;554;2024-07-07;161;24;89264.84
23743;43;554;2024-07-07;42;3;80224.2
23744;44;554;2024-07-07;337;13;82757.09
23745;45;554;2024-07-07;130;31;27333.8
23746;46;554;2024-07-07;8;0;3133.12
23747;47;554;2024-07-07;219;22;59559.24
23748;48;554;2024-07-07;185;3;23493.15
23749;49;554;2024-07-07;267;41;586828.62
23750;50;554;2024-07-07;208;23;467134.72
23751;51;554;2024-07-07;309;16;703710.42
23752;52;554;2024-07-07;103;14;191121.65
23753;53;554;2024-07-07;328;9;857870.88
23754;54;554;2024-07-07;148;35;130056.48
23755;55;554;2024-07-07;40;26;82997.6
23756;56;554;2024-07-07;463;26;321178.47
23757;57;554;2024-07-07;126;19;259497.0
23758;58;554;2024-07-07;1;0;1511.66
23759;59;554;2024-07-07;490;49;632849.7
